session_id,user_id,role,session_start,session_end,event_count,login_attempts,failed_logins,unique_ips,unique_locations,unique_devices,unique_resources,download_events,upload_events,total_data_mb,max_single_transfer_mb,privileged_actions,is_attack,duration_minutes,start_hour,day_of_week,is_weekend,is_night,failed_login_rate,data_per_event_mb,attack_type,start_hour_deviation,duration_minutes_deviation,event_count_deviation,failed_login_rate_deviation,unique_locations_deviation,unique_devices_deviation,unique_resources_deviation,total_data_mb_deviation,privileged_actions_deviation,behavioral_deviation,personal_history_size,personal_weight,baseline_source,immediate_risk,short_term_risk,medium_term_risk,long_term_risk,persistence_risk,trend_risk,multi_horizon_risk,authentication_abuse,geographic_risk,device_risk,resource_spread_risk,privilege_risk,data_movement_risk,temporal_risk,context_risk,final_risk,trust_decision,learn_allowed,baseline_confidence,evidence_disagreement,quarantine_status,consistency_count,released_from_quarantine,actually_learned
session_93573e260def,user_067,analyst,2026-06-17 09:07:42,2026-06-17 15:28:42,25,8,0,25,1,1,4,3,0,61.009,40.122,0,0,381.0,9.116666666666667,2,0,0,0.0,2.44036,normal,2.0235,1.0305,2.2483,0.0,0.0,0.0,0.0,1.1264,0.0,0.7143,1,0.0667,hybrid,30.03,31.1,33.64,33.64,20.0,6.03,28.94,20.0,0.0,0.0,0.0,0.0,13.52,20.23,19.16,25.9,QUARANTINE,False,0.067,4.89,OBSERVING,1,False,False
session_724b8467a13e,user_045,admin,2026-06-17 09:08:03,2026-06-17 14:30:03,21,6,0,21,1,1,5,0,0,0.0,0.0,7,0,322.0,9.133333333333333,2,0,0,0.0,0.0,normal,0.0266,1.9044,1.7537,0.0,0.0,0.0,0.0,0.0,3.3725,0.7841,2,0.1333,hybrid,32.43,23.08,25.29,25.29,40.0,17.97,28.81,12.0,0.0,0.0,10.0,56.0,0.0,0.27,35.9,32.56,QUARANTINE,False,0.133,2.89,RELEASED,4,True,True
session_7eef8650e006,user_027,developer,2026-06-17 09:08:27,2026-06-17 12:52:27,14,3,0,14,1,1,5,0,0,0.0,0.0,0,0,224.0,9.133333333333333,2,0,0,0.0,0.0,normal,13.6022,0.9796,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,1.3136,0,0.0,cold_start,48.15,54.23,54.15,54.15,100.0,13.47,54.32,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,53.45,REJECT,False,0.0,4.06,REJECTED,0,False,False
session_9d12f85229d4,user_036,developer,2026-06-17 09:16:13,2026-06-17 13:17:13,15,6,0,15,1,1,5,0,0,0.0,0.0,0,0,241.0,9.266666666666667,2,0,0,0.0,0.0,normal,15.4009,0.4336,0.5059,0.0,0.0,0.0,0.0,0.0,0.0,1.2155,0,0.0,cold_start,45.54,58.2,57.68,57.68,100.0,6.77,54.61,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,53.36,REJECT,False,0.0,6.0,REJECTED,0,False,False
session_9a4f706999bc,user_040,finance,2026-06-17 09:16:16,2026-06-17 15:05:16,20,4,0,20,1,1,3,5,4,108.82,17.402,0,0,349.0,9.266666666666667,2,0,0,0.0,5.441000000000001,normal,0.087,1.6042,1.0599,0.0,0.0,0.0,0.0,2.2597,0.0,0.5568,2,0.1333,hybrid,24.3,38.08,37.52,37.52,60.0,50.88,35.26,4.0,0.0,0.0,0.0,0.0,27.12,0.87,16.24,24.77,TRUST,True,0.133,7.79,NOT_REQUIRED,0,False,True
session_6a6a77ca03b5,user_077,admin,2026-06-17 09:16:46,2026-06-17 14:36:46,22,5,0,22,1,1,5,0,0,0.0,0.0,1,0,320.0,9.266666666666667,2,0,0,0.0,0.0,normal,0.1499,1.6243,1.5738,0.0,0.0,0.0,0.0,0.0,0.6745,0.4469,3,0.2,hybrid,20.02,16.46,18.36,18.36,20.0,10.51,18.42,8.0,0.0,0.0,10.0,8.0,0.0,1.5,9.1,15.72,TRUST,True,0.2,4.82,NOT_REQUIRED,0,False,True
session_46f8de41bd6e,user_044,developer,2026-06-17 09:17:51,2026-06-17 13:32:51,13,3,0,13,1,1,4,0,0,0.0,0.0,0,0,255.0,9.283333333333331,2,0,0,0.0,0.0,normal,15.6257,0.0161,1.1804,0.0,0.0,0.0,1.0,0.0,0.0,1.3552,0,0.0,cold_start,49.22,50.07,53.8,53.8,100.0,0.0,53.15,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,54.0,REJECT,False,0.0,4.24,REJECTED,0,False,False
session_61ae2c45d5a3,user_047,developer,2026-06-17 09:18:34,2026-06-17 15:07:34,23,6,0,23,1,1,5,0,0,0.0,0.0,0,0,349.0,9.3,2,0,0,0.0,0.0,normal,15.8505,3.0352,2.1921,0.0,0.0,0.0,0.0,0.0,0.0,1.6919,0,0.0,cold_start,57.09,56.05,55.78,55.78,100.0,18.76,58.93,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,58.7,REJECT,False,0.0,1.24,REJECTED,0,False,False
session_68f2c4748e6e,user_070,admin,2026-06-17 09:19:31,2026-06-17 11:53:31,12,4,0,12,1,1,5,0,0,0.0,0.0,0,0,154.0,9.316666666666666,2,0,0,0.0,0.0,normal,0.1615,0.6393,0.6745,0.0,0.0,0.0,0.0,0.0,1.349,0.3138,4,0.2667,hybrid,14.52,16.55,22.47,22.47,20.0,3.82,16.93,4.0,0.0,0.0,10.0,0.0,0.0,1.61,6.94,12.59,TRUST,True,0.267,4.26,NOT_REQUIRED,0,False,True
session_844cd51c5b2a,user_062,hr,2026-06-17 09:20:20,2026-06-17 14:43:20,20,5,0,20,1,1,3,4,0,37.611,14.337,0,0,323.0,9.333333333333334,2,0,0,0.0,1.88055,normal,0.1597,0.5008,0.5059,0.0,0.0,0.0,0.0,0.4115,0.0,0.1753,4,0.2667,hybrid,8.39,16.04,16.7,16.7,0.0,0.23,10.75,8.0,0.0,0.0,0.0,0.0,4.94,1.6,6.12,8.3,TRUST,True,0.267,1.89,NOT_REQUIRED,0,False,True
session_91f2f2acc456,user_032,hr,2026-06-17 09:20:54,2026-06-17 13:04:54,14,7,0,14,1,1,3,1,0,2.49,2.49,0,0,224.0,9.333333333333334,2,0,0,0.0,0.1778571428571428,normal,1.1057,0.6196,0.8993,0.0,0.0,0.0,0.0,1.7191,0.0,0.4826,5,0.3333,hybrid,21.44,16.31,13.94,13.94,0.0,27.01,16.67,16.0,0.0,0.0,0.0,0.0,20.63,11.06,17.8,18.73,TRUST,True,0.333,2.04,NOT_REQUIRED,0,False,True
session_d42177ebed01,user_076,analyst,2026-06-17 09:22:31,2026-06-17 14:10:31,17,2,0,17,1,1,4,7,0,36.421,8.316,0,0,288.0,9.366666666666667,2,0,0,0.0,2.1424117647058822,normal,2.8017,0.1593,0.4497,0.0,0.0,0.0,0.0,0.1795,0.0,0.3989,0,0.0,cold_start,18.08,31.21,37.14,37.14,100.0,0.0,32.76,0.0,0.0,0.0,0.0,0.0,2.15,28.02,16.06,21.78,TRUST,True,0.0,7.44,NOT_REQUIRED,0,False,True
session_6723c9f92c4e,user_068,developer,2026-06-17 09:22:46,2026-06-17 15:15:46,22,6,0,22,1,1,5,0,0,0.0,0.0,0,0,353.0,9.366666666666667,2,0,0,0.0,0.0,normal,16.7499,3.1637,1.8548,0.0,0.0,0.0,0.0,0.0,0.0,1.6687,1,0.0667,hybrid,56.58,64.73,59.52,59.52,100.0,100.0,65.46,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,60.48,REJECT,False,0.067,3.65,REJECTED,0,False,False
session_f17fbabfe257,user_030,hr,2026-06-17 09:24:34,2026-06-17 12:15:34,10,4,0,10,1,1,3,1,0,11.696,11.696,0,0,171.0,9.4,2,0,0,0.0,1.1696,normal,0.1542,1.0688,1.1804,0.0,0.0,0.0,0.0,0.6052,0.0,0.3343,4,0.2667,hybrid,15.39,19.82,20.53,20.53,0.0,4.91,15.5,4.0,0.0,0.0,0.0,0.0,7.26,1.54,5.43,11.94,TRUST,True,0.267,4.72,NOT_REQUIRED,0,False,True
session_6d5e37c591b9,user_008,developer,2026-06-17 09:26:23,2026-06-17 12:40:23,15,3,0,15,1,1,5,0,0,0.0,0.0,0,0,194.0,9.433333333333334,2,0,0,0.0,0.0,normal,17.6492,1.9432,0.5059,0.0,0.0,0.0,0.0,0.0,0.0,1.3832,0,0.0,cold_start,49.92,57.56,59.01,59.01,80.0,0.0,54.23,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,54.04,REJECT,False,0.0,3.3,REJECTED,0,False,False
session_53bb9d603e3c,user_036,developer,2026-06-17 09:26:51,2026-06-17 11:50:51,13,3,0,13,1,1,4,0,0,109.199,13.525,0,0,144.0,9.433333333333334,2,0,0,0.0,8.399923076923077,normal,17.6492,3.5491,1.1804,0.0,0.0,0.0,1.0,109.199,0.0,2.8588,0,0.0,cold_start,76.05,66.43,62.44,61.76,100.0,16.78,70.09,0.0,0.0,0.0,15.0,0.0,100.0,100.0,87.25,78.18,REJECT,False,0.0,7.11,REJECTED,0,False,False
session_232a3cddcc13,user_066,developer,2026-06-17 09:27:05,2026-06-17 13:40:05,24,6,0,24,1,1,5,0,0,0.0,0.0,0,0,253.0,9.45,2,0,0,0.0,0.0,normal,17.874,0.0482,2.5293,0.0,0.0,0.0,0.0,0.0,0.0,1.3975,1,0.0667,hybrid,50.28,52.27,48.57,48.57,80.0,34.83,52.45,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,54.37,REJECT,False,0.067,4.21,REJECTED,0,False,False
session_9a4df47e232d,user_041,finance,2026-06-17 09:29:03,2026-06-17 13:44:03,11,2,0,11,1,1,3,3,3,141.148,42.546,0,0,255.0,9.483333333333333,2,0,0,0.0,12.831636363636363,normal,0.3481,0.3721,0.6745,0.0,0.0,0.0,0.0,3.3786,0.0,0.5304,4,0.2667,hybrid,23.29,36.24,30.97,30.42,20.0,15.67,27.04,0.0,0.0,0.0,0.0,0.0,40.54,3.48,23.34,24.43,TRUST,True,0.267,1.76,NOT_REQUIRED,0,False,True
session_8755ba51b210,user_004,developer,2026-06-17 09:29:15,2026-06-17 11:35:15,9,3,0,9,1,1,4,0,0,0.0,0.0,0,0,126.0,9.483333333333333,2,0,0,0.0,0.0,normal,18.3237,4.1272,2.5293,0.0,0.0,0.0,1.0,0.0,0.0,1.9618,0,0.0,cold_start,62.5,55.9,55.19,55.19,100.0,10.07,60.48,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,60.84,REJECT,False,0.0,1.25,REJECTED,0,False,False
session_e2c43cdb7e3f,user_059,analyst,2026-06-17 09:36:10,2026-06-17 16:40:10,25,7,0,25,1,1,4,6,0,51.255,14.493,0,0,424.0,9.6,2,0,0,0.0,2.0502,normal,2.6571,1.5508,2.698,0.0,0.0,0.0,0.0,0.691,0.0,0.8441,1,0.0667,hybrid,34.43,32.19,30.18,30.18,20.0,22.08,30.86,16.0,0.0,0.0,0.0,0.0,8.29,26.57,20.66,28.54,QUARANTINE,False,0.067,5.83,RELEASED,3,True,True
session_53ad3a2d51e6,user_001,finance,2026-06-17 09:36:12,2026-06-17 15:10:12,25,4,0,25,1,1,3,5,6,202.788,37.686,0,0,334.0,9.6,2,0,0,0.0,8.11152,normal,0.4604,1.3132,2.0235,0.0,0.0,0.0,0.0,5.247,0.0,1.0049,3,0.2,hybrid,39.5,30.82,30.0,30.0,40.0,14.37,34.18,4.0,0.0,0.0,0.0,0.0,62.96,4.6,36.61,36.89,QUARANTINE,False,0.2,2.17,OBSERVING,1,False,False
session_f5cf9523f568,user_025,hr,2026-06-17 09:37:42,2026-06-17 11:57:42,9,4,0,9,1,1,3,0,0,0.0,0.0,0,0,140.0,9.616666666666667,2,0,0,0.0,0.0,normal,0.378,1.201,1.349,0.0,0.0,0.0,0.0,6.8554,0.0,1.087,5,0.3333,hybrid,41.93,28.37,23.69,23.69,20.0,20.67,31.4,4.0,0.0,0.0,0.0,0.0,82.26,3.78,47.01,40.55,QUARANTINE,False,0.333,6.5,OBSERVING,1,False,False
session_c4cdccd2f7ef,user_003,developer,2026-06-17 09:40:04,2026-06-17 12:01:04,10,3,0,10,1,1,4,0,0,0.0,0.0,0,0,141.0,9.666666666666666,2,0,0,0.0,0.0,normal,20.7968,3.6455,2.1921,0.0,0.0,0.0,1.0,0.0,0.0,1.8708,0,0.0,cold_start,60.76,65.08,61.2,61.2,100.0,22.78,63.76,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,61.22,REJECT,False,0.0,1.79,REJECTED,0,False,False
session_ced82f4f6198,user_080,hr,2026-06-17 09:43:39,2026-06-17 14:29:39,21,5,0,21,1,1,3,7,0,118.684,25.495,0,0,286.0,9.716666666666669,2,0,0,0.0,5.651619047619048,normal,0.5682,0.3746,2.2483,0.0,0.0,0.0,0.0,3.2825,0.0,0.7193,5,0.3333,hybrid,30.21,33.41,28.32,28.32,20.0,33.89,29.54,8.0,0.0,0.0,0.0,0.0,39.39,5.68,24.92,28.16,QUARANTINE,False,0.333,2.35,OBSERVING,1,False,False
session_22773046d0b9,user_020,finance,2026-06-17 09:44:07,2026-06-17 13:27:07,15,7,0,15,1,1,3,1,1,44.948,24.409,0,0,223.0,9.733333333333333,2,0,0,0.0,2.9965333333333333,normal,0.6317,0.0119,0.0964,0.0,0.0,0.0,0.0,0.0269,0.0,0.0852,2,0.1333,hybrid,4.17,26.18,28.33,28.33,40.0,0.0,17.99,16.0,0.0,0.0,0.0,0.0,0.32,6.32,10.74,10.62,TRUST,True,0.133,5.64,NOT_REQUIRED,0,False,True
session_1604e382d46b,user_010,finance,2026-06-17 09:46:00,2026-06-17 11:55:00,10,2,0,10,1,1,3,2,1,21.786,10.114,0,0,129.0,9.766666666666667,2,0,0,0.0,2.1786000000000003,normal,0.4636,1.315,1.2073,0.0,0.0,0.0,0.0,1.1433,0.0,0.4588,6,0.4,hybrid,20.5,22.0,19.21,19.21,0.0,2.96,17.55,0.0,0.0,0.0,0.0,0.0,13.72,4.64,8.94,15.57,TRUST,True,0.4,4.9,NOT_REQUIRED,0,False,True
session_7a641bc90d2f,user_034,finance,2026-06-17 09:48:52,2026-06-17 12:18:52,9,4,0,9,1,1,3,1,2,20.032,8.85,0,0,150.0,9.8,2,0,0,0.0,2.2257777777777776,normal,0.7077,0.8715,1.0599,0.0,0.0,0.0,0.0,0.8678,0.0,0.3897,4,0.2667,hybrid,17.7,16.64,14.77,14.77,0.0,38.98,16.05,4.0,0.0,0.0,0.0,0.0,10.41,7.08,8.45,13.97,TRUST,True,0.267,4.03,NOT_REQUIRED,0,False,True
session_fff3fadb14fd,user_061,analyst,2026-06-17 09:49:00,2026-06-17 15:26:00,24,6,0,24,1,1,4,6,0,32.534,7.515,0,0,337.0,9.816666666666666,2,0,0,0.0,1.3555833333333334,normal,2.8104,0.5083,2.0235,0.0,0.0,0.0,0.0,0.4035,0.0,0.6384,0,0.0,cold_start,27.33,42.83,43.28,43.28,60.0,0.0,36.32,12.0,0.0,0.0,0.0,0.0,4.84,28.1,19.78,27.38,QUARANTINE,False,0.0,6.76,OBSERVING,2,False,False
session_8e2a18cc557d,user_060,developer,2026-06-17 09:50:28,2026-06-17 14:04:28,17,5,0,17,1,1,5,0,0,0.0,0.0,0,0,254.0,9.833333333333334,2,0,0,0.0,0.0,normal,23.0451,0.0161,0.1686,0.0,0.0,0.0,0.0,0.0,0.0,1.1316,0,0.0,cold_start,43.21,55.94,54.65,54.65,100.0,18.38,53.05,8.0,0.0,0.0,10.0,0.0,0.0,100.0,59.2,51.76,REJECT,False,0.0,6.59,REJECTED,0,False,False
session_46c84d31b151,user_063,finance,2026-06-17 09:51:15,2026-06-17 13:26:15,13,2,0,13,1,1,3,4,4,47.433,12.366,0,0,215.0,9.85,2,0,0,0.0,3.648692307692308,normal,0.7615,0.093,0.2248,0.0,0.0,0.0,0.0,0.0913,0.0,0.1301,4,0.2667,hybrid,6.3,30.46,27.88,27.88,20.0,31.65,19.16,0.0,0.0,0.0,0.0,0.0,1.1,7.61,4.52,9.54,TRUST,True,0.267,6.52,NOT_REQUIRED,0,False,True
session_d0814ccca515,user_065,hr,2026-06-17 09:56:40,2026-06-17 12:26:40,10,4,0,10,1,1,3,0,0,0.0,0.0,0,0,150.0,9.933333333333334,2,0,0,0.0,0.0,normal,1.199,1.0695,1.061,0.0,0.0,0.0,0.0,1.5743,0.0,0.5449,6,0.4,hybrid,23.85,24.29,21.89,21.89,0.0,2.91,20.02,4.0,0.0,0.0,0.0,0.0,18.89,11.99,14.59,19.46,TRUST,True,0.4,3.8,NOT_REQUIRED,0,False,True
session_cc7e3507f011,user_051,analyst,2026-06-17 09:59:38,2026-06-17 12:47:38,9,4,0,9,1,1,4,2,0,15.255,10.903,0,0,168.0,9.983333333333333,2,0,0,0.0,1.695,normal,3.1851,1.1437,1.349,0.0,0.0,0.0,0.0,1.363,0.0,0.7823,2,0.1333,hybrid,32.37,35.05,32.31,32.31,20.0,73.15,33.69,4.0,0.0,0.0,0.0,0.0,16.36,31.85,23.02,29.49,QUARANTINE,False,0.133,4.75,OBSERVING,2,False,False
session_d949922e8ad0,user_072,hr,2026-06-17 10:02:12,2026-06-17 14:42:12,23,7,0,23,1,1,3,7,0,93.756,21.485,0,0,280.0,10.033333333333331,2,0,0,0.0,4.076347826086956,normal,0.8587,0.168,0.9743,0.0,0.0,0.0,0.0,1.94,0.0,0.4379,5,0.3333,hybrid,19.66,19.45,20.0,20.0,0.0,0.0,16.76,16.0,0.0,0.0,0.0,0.0,23.28,8.59,18.89,18.52,TRUST,True,0.333,1.23,NOT_REQUIRED,0,False,True
session_f569b07f1808,user_054,developer,2026-06-17 10:03:36,2026-06-17 13:16:36,12,1,0,12,1,1,4,0,0,0.0,0.0,0,0,193.0,10.05,2,0,0,0.0,0.0,normal,25.9679,1.9753,1.5176,0.0,0.0,0.0,1.0,0.0,0.0,1.6103,0,0.0,cold_start,55.3,55.02,55.66,55.66,100.0,1.6,57.12,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,57.32,REJECT,False,0.0,1.72,REJECTED,0,False,False
session_44979f6fff20,user_048,developer,2026-06-17 10:05:11,2026-06-17 14:26:11,14,2,0,14,1,1,4,0,0,0.0,0.0,0,0,261.0,10.083333333333334,2,0,0,0.0,0.0,normal,26.4176,0.2088,0.8431,0.0,0.0,0.0,1.0,0.0,0.0,1.3391,0,0.0,cold_start,48.81,57.7,58.43,58.43,100.0,1.9,55.77,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,54.64,REJECT,False,0.0,4.43,REJECTED,0,False,False
session_deb143df1f62,user_037,developer,2026-06-17 10:06:39,2026-06-17 17:10:39,24,7,0,24,1,1,5,0,0,0.0,0.0,0,0,424.0,10.1,2,0,0,0.0,0.0,normal,26.6424,5.4441,2.5293,0.0,0.0,0.0,0.0,0.0,0.0,1.997,0,0.0,cold_start,63.16,67.11,64.39,64.39,100.0,55.75,67.57,16.0,0.0,0.0,10.0,0.0,0.0,100.0,61.3,63.83,REJECT,False,0.0,2.63,REJECTED,0,False,False
session_659bd998feaf,user_078,developer,2026-06-17 10:08:38,2026-06-17 13:35:38,14,5,0,14,1,1,5,0,0,0.0,0.0,0,0,207.0,10.133333333333333,2,0,0,0.0,0.0,normal,27.092,1.5256,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,1.3743,0,0.0,cold_start,49.7,49.47,51.98,51.98,100.0,0.0,52.77,8.0,0.0,0.0,10.0,0.0,0.0,100.0,59.2,53.95,REJECT,False,0.0,3.96,REJECTED,0,False,False
session_e3506e80d768,user_018,developer,2026-06-17 10:11:16,2026-06-17 14:15:16,19,6,0,19,1,1,5,0,0,0.0,0.0,0,0,244.0,10.183333333333334,2,0,0,0.0,0.0,normal,27.7665,0.3372,0.8431,0.0,0.0,0.0,0.0,0.0,0.0,1.2423,1,0.0667,hybrid,46.27,40.36,43.84,43.84,60.0,0.0,43.54,12.0,0.0,0.0,10.0,0.0,0.0,100.0,60.1,50.29,REJECT,False,0.067,7.25,REJECTED,0,False,False
session_8a322a699f40,user_031,developer,2026-06-17 10:15:50,2026-06-17 14:50:50,21,3,0,21,1,1,5,0,0,0.0,0.0,0,0,275.0,10.25,2,0,0,0.0,0.0,normal,28.6659,0.6584,1.5176,0.0,0.0,0.0,0.0,0.0,0.0,1.3529,0,0.0,cold_start,49.16,59.11,59.38,59.38,100.0,4.98,56.58,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,54.48,REJECT,False,0.0,3.88,REJECTED,0,False,False
session_e09861594120,user_046,hr,2026-06-17 10:22:08,2026-06-17 12:48:08,11,3,0,11,1,1,3,2,0,12.093,6.857,0,0,146.0,10.366666666666667,2,0,0,0.0,1.0993636363636363,normal,1.1991,1.2425,1.0117,0.0,0.0,0.0,0.0,0.5853,0.0,0.4487,2,0.1333,hybrid,20.1,18.67,18.67,18.67,0.0,0.0,16.44,0.0,0.0,0.0,0.0,0.0,7.02,11.99,8.7,15.01,TRUST,True,0.133,4.75,NOT_REQUIRED,0,False,True
session_5609bfae18fe,user_038,developer,2026-06-17 10:24:37,2026-06-17 15:41:37,22,8,0,22,1,1,5,0,0,0.0,0.0,0,0,317.0,10.4,2,0,0,0.0,0.0,normal,30.6893,2.0074,1.8548,0.0,0.0,0.0,0.0,0.0,0.0,1.5402,1,0.0667,hybrid,53.7,52.02,45.02,45.02,80.0,61.16,54.2,20.0,0.0,0.0,10.0,0.0,0.0,100.0,62.5,56.93,REJECT,False,0.067,4.04,REJECTED,0,False,False
session_fba734e05966,user_026,analyst,2026-06-17 10:28:12,2026-06-17 12:57:12,14,4,0,14,1,1,4,3,0,26.213,13.621,0,0,149.0,10.466666666666669,2,0,0,0.0,1.8723571428571428,normal,4.2718,1.3294,0.2248,0.0,0.0,0.0,0.0,0.7545,0.0,0.7312,1,0.0667,hybrid,30.62,32.74,34.94,34.94,60.0,0.0,33.53,4.0,0.0,0.0,0.0,0.0,9.05,42.72,26.81,30.16,QUARANTINE,False,0.067,2.75,RELEASED,4,True,True
session_43f59e968d6f,user_017,admin,2026-06-17 10:28:18,2026-06-17 13:05:18,12,4,0,12,1,1,4,0,0,0.0,0.0,2,0,157.0,10.466666666666669,2,0,0,0.0,0.0,normal,1.4453,0.6194,0.6745,0.0,0.0,0.0,1.0,0.0,0.0,0.4155,3,0.2,hybrid,18.76,37.38,31.9,31.9,20.0,68.69,28.39,4.0,0.0,0.0,15.0,16.0,0.0,14.45,15.47,20.5,TRUST,True,0.2,5.48,NOT_REQUIRED,0,False,True
session_c3ebec223d9f,user_071,analyst,2026-06-17 10:29:01,2026-06-17 13:55:01,12,4,0,12,1,1,4,2,0,38.937,22.5,0,0,206.0,10.483333333333333,2,0,0,0.0,3.24475,normal,3.5812,0.6698,0.8094,0.0,0.0,0.0,0.0,0.0043,0.0,0.5627,0,0.0,cold_start,24.52,33.64,37.28,37.28,80.0,0.0,33.86,4.0,0.0,0.0,0.0,0.0,0.05,35.81,20.9,26.05,QUARANTINE,False,0.0,5.46,OBSERVING,2,False,False
session_456cf2671ce0,user_053,hr,2026-06-17 10:30:02,2026-06-17 16:56:02,23,4,0,23,1,1,3,7,0,30.029,6.289,0,0,386.0,10.5,2,0,0,0.0,1.305608695652174,normal,0.8881,1.3189,0.8768,0.0,0.0,0.0,0.0,0.3373,0.0,0.3801,6,0.4,hybrid,17.31,17.69,18.85,18.85,0.0,0.0,15.17,4.0,0.0,0.0,0.0,0.0,4.05,8.88,6.7,12.95,TRUST,True,0.4,4.58,NOT_REQUIRED,0,False,True
session_c669c5f24cde,user_033,developer,2026-06-17 10:38:25,2026-06-17 15:37:25,18,4,0,18,1,1,5,0,0,0.0,0.0,0,0,299.0,10.633333333333333,2,0,0,0.0,0.0,normal,33.837,1.4293,0.5059,0.0,0.0,0.0,0.0,0.0,0.0,1.3261,0,0.0,cold_start,48.47,46.89,49.44,49.44,100.0,0.0,51.13,4.0,0.0,0.0,10.0,0.0,0.0,100.0,58.6,52.81,REJECT,False,0.0,4.29,REJECTED,0,False,False
session_c6e36aaa9289,user_075,developer,2026-06-17 11:05:34,2026-06-17 16:46:34,18,5,0,18,1,1,5,0,0,0.0,0.0,0,0,341.0,11.083333333333334,2,0,0,0.0,0.0,normal,39.9074,2.7783,0.5059,0.0,0.0,0.0,0.0,0.0,0.0,1.476,0,0.0,cold_start,52.19,53.92,54.49,54.49,100.0,4.38,55.5,8.0,0.0,0.0,10.0,0.0,0.0,100.0,59.2,55.64,REJECT,False,0.0,2.86,REJECTED,0,False,False
session_6a5ea1233c9b,user_019,developer,2026-06-17 11:21:01,2026-06-17 14:29:01,13,1,0,13,1,1,5,0,0,0.0,0.0,0,0,188.0,11.35,2,0,0,0.0,0.0,normal,43.5047,2.1359,1.1804,0.0,0.0,0.0,0.0,0.0,0.0,1.4796,0,0.0,cold_start,52.28,54.03,53.45,53.45,100.0,5.48,55.35,0.0,0.0,0.0,10.0,0.0,0.0,100.0,58.0,55.2,REJECT,False,0.0,2.34,REJECTED,0,False,False
session_76fd0f53e37d,user_079,developer,2026-06-17 12:35:36,2026-06-17 15:47:36,11,3,0,11,1,1,4,0,0,0.0,0.0,0,0,192.0,12.583333333333334,2,0,0,0.0,0.0,normal,60.1421,2.0074,1.8548,0.0,0.0,0.0,1.0,0.0,0.0,1.6514,0,0.0,cold_start,56.21,63.82,61.43,61.43,100.0,29.42,62.08,0.0,0.0,0.0,15.0,0.0,0.0,100.0,59.5,59.12,REJECT,False,0.0,2.4,REJECTED,0,False,False
session_bdaa45615af7,user_003,developer,2026-06-17 21:57:01,2026-06-17 23:01:01,9,1,0,9,1,1,4,0,0,84.013,17.274,0,0,64.0,21.95,2,0,0,0.0,9.33477777777778,normal,186.4967,6.1186,2.5293,0.0,0.0,0.0,1.0,84.013,0.0,3.2942,0,0.0,cold_start,80.74,74.33,66.66,65.55,100.0,31.88,75.31,0.0,0.0,0.0,15.0,0.0,100.0,100.0,87.25,81.39,REJECT,False,0.0,4.88,REJECTED,0,False,False
session_9ad4b7251150,user_056,hr,2026-06-17 22:05:01,2026-06-17 23:09:01,9,5,0,9,1,1,3,2,0,100.975,19.668,0,0,64.0,22.08333333333333,2,0,1,0.0,11.219444444444443,normal,13.9729,2.0435,1.349,0.0,0.0,0.0,0.0,3.0687,0.0,1.829,3,0.2,hybrid,59.93,39.98,32.6,32.6,40.0,17.93,45.01,8.0,0.0,0.0,0.0,0.0,36.82,100.0,67.25,58.02,REJECT,False,0.2,9.25,REJECTED,0,False,False
session_2b908ea8a1ad,user_002,finance,2026-06-18 01:30:00,2026-06-18 01:35:40,21,21,21,21,4,1,1,0,0,0.0,0.0,0,1,5.666666666666667,1.5,3,0,1,1.0,0.0,brute_force,10.7004,2.5467,1.5738,1.0,3.0,0.0,2.0,1.5672,0.0,2.4097,3,0.2,hybrid,70.03,43.22,36.53,36.53,20.0,71.89,51.38,100.0,100.0,0.0,30.0,0.0,18.81,100.0,100.0,74.92,REJECT,False,0.2,20.03,REJECTED,0,False,False
session_8fa401c33eac,user_051,analyst,2026-06-18 02:15:20,2026-06-18 02:25:20,6,1,0,6,1,1,6,0,0,0.0,0.0,1,1,10.0,2.25,3,0,1,0.0,0.0,lateral_movement,12.2854,2.4933,2.4282,0.0,0.0,0.0,2.0,2.0932,1.0,2.2239,2,0.1333,hybrid,67.11,51.07,42.25,42.25,40.0,98.48,56.54,0.0,0.0,0.0,50.0,75.0,25.12,100.0,85.0,70.2,REJECT,False,0.133,11.75,REJECTED,0,False,False
